GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,PTS_away,point_total,point_average_last10,point_againts_average_last10,away_point_average_last10,away_point_againts_average_last10,cgp,wins,losses,winpercent,cgp_away,wins_away,losses_away,winpercen_away,hometeam-homewins,hometeam-awaywins,awayteam-homewins,awayteam-awaywins,avgpointtotal_home,avgpointtotal_away,meanpointtotal
2016-12-26,1610612746,1610612743,2016,102.0,106.0,208.0,109.85,106.5,109.2,110.3,32,22,10,0.688,30,12,18,0.4,11,11,6,6,204.64,213.06,208.85
2016-12-26,1610612758,1610612755,2016,102.0,100.0,202.0,97.75,101.5,97.85,106.0,30,13,17,0.433,29,7,22,0.241,6,7,5,2,209.57999999999998,207.1,208.33999999999997
2016-12-25,1610612752,1610612738,2016,114.0,119.0,233.0,101.2,97.2,99.65,105.5,29,16,13,0.552,30,17,13,0.5670000000000001,11,5,6,11,207.34,205.45999999999998,206.39999999999998
2016-12-25,1610612739,1610612744,2016,109.0,108.0,217.0,101.9,101.55,107.5,105.85,28,22,6,0.7859999999999999,31,27,4,0.871,15,7,12,15,208.76,216.26,212.51
2016-12-25,1610612759,1610612741,2016,119.0,100.0,219.0,107.75,96.55,94.0,91.0,30,24,6,0.8,29,14,15,0.483,8,16,8,6,198.95999999999998,202.94,200.95
2016-12-25,1610612760,1610612750,2016,112.0,100.0,212.0,101.8,103.4,110.05,111.2,30,18,12,0.6,29,9,20,0.31,11,7,4,5,211.56,209.39999999999998,210.48
2016-12-25,1610612747,1610612746,2016,111.0,102.0,213.0,107.3,114.65,109.85,106.5,33,11,22,0.333,31,22,9,0.71,6,5,11,11,212.14,205.1,208.62
2016-12-23,1610612766,1610612741,2016,103.0,91.0,194.0,99.45,97.7,94.0,91.0,29,16,13,0.552,28,14,14,0.5,9,7,8,6,201.86,203.32,202.59
2016-12-23,1610612753,1610612747,2016,109.0,90.0,199.0,96.55,103.5,107.3,114.65,31,13,18,0.419,32,11,21,0.344,5,8,6,5,205.2,212.68,208.94
2016-12-23,1610612739,1610612751,2016,119.0,99.0,218.0,101.9,101.55,96.7,98.4,27,21,6,0.778,28,7,21,0.25,14,7,6,1,208.33999999999997,218.0,213.17
2016-12-23,1610612738,1610612760,2016,112.0,117.0,229.0,99.65,105.5,101.8,103.4,29,17,12,0.586,29,17,12,0.586,6,11,11,6,204.88,211.68,208.28
2016-12-23,1610612765,1610612744,2016,113.0,119.0,232.0,100.85,105.95,107.5,105.85,31,14,17,0.452,30,26,4,0.867,8,6,12,14,195.38,215.86,205.62
2016-12-23,1610612749,1610612764,2016,123.0,96.0,219.0,99.8,108.15,94.7,91.35,27,13,14,0.481,28,13,15,0.464,9,4,10,3,203.16,211.3,207.23000000000002
2016-12-23,1610612763,1610612745,2016,115.0,109.0,224.0,98.25,97.5,112.7,109.85,31,19,12,0.613,30,22,8,0.733,11,8,10,12,197.24,216.92000000000002,207.08
2016-12-23,1610612740,1610612748,2016,91.0,87.0,178.0,100.45,104.8,97.25,95.5,31,10,21,0.3229999999999999,30,10,20,0.333,6,4,5,5,210.48000000000002,197.86,204.17000000000002
2016-12-23,1610612750,1610612758,2016,105.0,109.0,214.0,110.05,111.2,97.75,101.5,28,9,19,0.321,29,12,17,0.414,4,5,6,6,209.38,209.64,209.51
2016-12-23,1610612743,1610612737,2016,108.0,109.0,217.0,109.2,110.3,96.35,95.7,29,12,17,0.414,29,14,15,0.483,6,6,7,7,213.32,202.44,207.88
2016-12-23,1610612762,1610612761,2016,98.0,104.0,202.0,95.55,106.55,100.6,99.2,30,18,12,0.6,28,20,8,0.7140000000000001,10,8,11,9,192.48000000000002,206.3,199.39000000000001
2016-12-23,1610612756,1610612755,2016,123.0,116.0,239.0,106.25,103.85,97.85,106.0,29,8,21,0.276,28,7,21,0.25,4,4,5,2,215.94,206.36,211.15
2016-12-23,1610612757,1610612759,2016,90.0,110.0,200.0,104.75,105.45,107.75,96.55,31,13,18,0.419,29,23,6,0.7929999999999999,8,5,8,15,218.84,198.62,208.73000000000002
2016-12-23,1610612746,1610612742,2016,88.0,90.0,178.0,109.85,106.5,104.45,102.7,30,22,8,0.733,29,8,21,0.276,11,11,6,2,206.0,196.38,201.19
2016-12-22,1610612754,1610612738,2016,102.0,109.0,211.0,92.05,92.25,99.65,105.5,30,15,15,0.5,28,16,12,0.5710000000000001,11,4,6,10,207.18,205.16,206.17000000000002
2016-12-22,1610612751,1610612744,2016,101.0,117.0,218.0,96.7,98.4,107.5,105.85,27,7,20,0.259,29,25,4,0.862,6,1,12,13,217.64,216.26,216.95
2016-12-22,1610612752,1610612753,2016,106.0,95.0,201.0,101.2,97.2,96.55,103.5,28,15,13,0.536,30,13,17,0.433,10,5,5,8,207.14,205.24,206.19
2016-12-22,1610612748,1610612747,2016,115.0,107.0,222.0,97.25,95.5,107.3,114.65,29,9,20,0.31,31,11,20,0.355,4,5,6,5,196.98000000000002,212.72,204.85000000000002
2016-12-22,1610612746,1610612759,2016,106.0,101.0,207.0,109.85,106.5,107.75,96.55,29,21,8,0.7240000000000001,28,23,5,0.821,10,11,8,15,205.94,198.22,202.07999999999998
2016-12-21,1610612739,1610612749,2016,113.0,102.0,215.0,101.9,101.55,99.8,108.15,26,20,6,0.769,26,13,13,0.5,13,7,9,4,208.01999999999998,202.89999999999998,205.45999999999998
2016-12-21,1610612737,1610612750,2016,84.0,92.0,176.0,96.35,95.7,110.05,111.2,28,14,14,0.5,27,8,19,0.296,7,7,4,4,203.28,210.07999999999998,206.68
2016-12-21,1610612765,1610612763,2016,86.0,98.0,184.0,100.85,105.95,98.25,97.5,30,14,16,0.467,30,18,12,0.6,8,6,11,7,196.10000000000002,197.2,196.65
2016-12-21,1610612741,1610612764,2016,97.0,107.0,204.0,94.0,91.0,94.7,91.35,27,14,13,0.519,27,12,15,0.444,8,6,10,2,202.78,211.54000000000002,207.16000000000003
2016-12-21,1610612740,1610612760,2016,110.0,121.0,231.0,100.45,104.8,101.8,103.4,30,10,20,0.333,28,16,12,0.5710000000000001,6,4,11,5,210.10000000000002,211.57999999999998,210.84
2016-12-21,1610612762,1610612758,2016,93.0,94.0,187.0,95.55,106.55,97.75,101.5,29,18,11,0.621,28,11,17,0.393,10,8,6,5,192.18,210.12,201.15
2016-12-21,1610612756,1610612745,2016,111.0,125.0,236.0,106.25,103.85,112.7,109.85,28,8,20,0.286,29,21,8,0.7240000000000001,4,4,10,11,215.56,216.32,215.94
2016-12-21,1610612757,1610612742,2016,95.0,96.0,191.0,104.75,105.45,104.45,102.7,30,13,17,0.433,28,7,21,0.25,8,5,6,1,218.98000000000002,196.3,207.64000000000001
2016-12-20,1610612755,1610612740,2016,93.0,108.0,201.0,97.85,106.0,100.45,104.8,27,7,20,0.259,29,9,20,0.31,5,2,6,3,206.68,210.72,208.7
2016-12-20,1610612766,1610612747,2016,117.0,113.0,230.0,99.45,97.7,107.3,114.65,28,15,13,0.536,30,11,19,0.3670000000000001,8,7,6,5,201.14,213.06,207.1
2016-12-20,1610612761,1610612751,2016,116.0,104.0,220.0,100.6,99.2,96.7,98.4,27,19,8,0.7040000000000001,26,7,19,0.269,10,9,6,1,205.36,217.64,211.5
2016-12-20,1610612752,1610612754,2016,118.0,111.0,229.0,101.2,97.2,92.05,92.25,27,14,13,0.519,29,15,14,0.517,9,5,11,4,206.34,206.18,206.26
2016-12-20,1610612748,1610612753,2016,130.0,136.0,266.0,97.25,95.5,96.55,103.5,28,9,19,0.321,29,12,17,0.414,4,5,5,7,196.02,204.01999999999998,200.01999999999998
2016-12-20,1610612749,1610612739,2016,108.0,114.0,222.0,99.8,108.15,101.9,101.55,25,13,12,0.52,25,19,6,0.76,9,4,13,6,202.04,208.22,205.13
2016-12-20,1610612763,1610612738,2016,109.0,112.0,221.0,98.25,97.5,99.65,105.5,29,18,11,0.621,27,15,12,0.556,11,7,6,9,196.66,204.88,200.76999999999998
2016-12-20,1610612745,1610612759,2016,100.0,102.0,202.0,112.7,109.85,107.75,96.55,28,21,7,0.75,27,22,5,0.815,10,11,8,14,216.82,198.18,207.5
2016-12-20,1610612746,1610612743,2016,119.0,102.0,221.0,109.85,106.5,109.2,110.3,28,20,8,0.7140000000000001,28,12,16,0.429,9,11,6,6,205.42000000000002,212.8,209.11
2016-12-20,1610612744,1610612762,2016,104.0,74.0,178.0,107.5,105.85,95.55,106.55,28,24,4,0.857,28,18,10,0.643,11,13,10,8,217.62,192.8,205.21
2016-12-20,1610612758,1610612757,2016,126.0,121.0,247.0,97.75,101.5,104.75,105.45,27,10,17,0.37,29,13,16,0.448,5,5,8,5,210.12,218.16,214.14
2016-12-19,1610612754,1610612764,2016,107.0,105.0,212.0,92.05,92.25,94.7,91.35,28,14,14,0.5,26,12,14,0.462,10,4,10,2,206.04000000000002,211.44,208.74
2016-12-19,1610612741,1610612765,2016,113.0,82.0,195.0,94.0,91.0,100.85,105.95,26,13,13,0.5,29,14,15,0.483,7,6,8,6,203.28,195.88,199.57999999999998
2016-12-19,1610612760,1610612737,2016,108.0,110.0,218.0,101.8,103.4,96.35,95.7,27,16,11,0.593,27,13,14,0.481,11,5,7,6,211.14,202.98000000000002,207.06
2016-12-19,1610612750,1610612756,2016,115.0,108.0,223.0,110.05,111.2,106.25,103.85,26,7,19,0.269,27,8,19,0.296,3,4,4,4,209.76,214.8,212.28
2016-12-19,1610612743,1610612742,2016,117.0,107.0,224.0,109.2,110.3,104.45,102.7,27,11,16,0.407,27,7,20,0.259,5,6,6,1,213.14,195.51999999999998,204.32999999999998
2016-12-18,1610612764,1610612746,2016,117.0,110.0,227.0,94.7,91.35,109.85,106.5,25,11,14,0.44,27,20,7,0.741,9,2,9,11,211.16,204.44,207.8
2016-12-18,1610612742,1610612758,2016,99.0,79.0,178.0,104.45,102.7,97.75,101.5,26,6,20,0.231,26,10,16,0.385,5,1,5,5,196.3,209.92000000000002,203.11
2016-12-18,1610612763,1610612762,2016,73.0,82.0,155.0,98.25,97.5,95.55,106.55,28,18,10,0.643,27,17,10,0.63,11,7,10,7,197.84,193.7,195.76999999999998
2016-12-18,1610612755,1610612751,2016,108.0,107.0,215.0,97.85,106.0,96.7,98.4,26,6,20,0.231,25,7,18,0.28,4,2,6,1,206.08,217.02,211.55
2016-12-18,1610612753,1610612761,2016,79.0,109.0,188.0,96.55,103.5,100.6,99.2,28,12,16,0.429,26,18,8,0.6920000000000001,5,7,10,8,204.5,205.57999999999998,205.04
2016-12-18,1610612748,1610612738,2016,95.0,105.0,200.0,97.25,95.5,99.65,105.5,27,9,18,0.333,26,14,12,0.5379999999999999,4,5,6,8,196.3,205.18,200.74
2016-12-18,1610612759,1610612740,2016,113.0,100.0,213.0,107.75,96.55,100.45,104.8,26,21,5,0.8079999999999999,28,9,19,0.321,7,14,6,3,197.92000000000002,210.36,204.14000000000001
2016-12-17,1610612760,1610612756,2016,114.0,101.0,215.0,101.8,103.4,106.25,103.85,26,15,11,0.5770000000000001,26,8,18,0.308,10,5,4,4,211.28,213.94,212.61
2016-12-17,1610612765,1610612754,2016,90.0,105.0,195.0,100.85,105.95,92.05,92.25,28,14,14,0.5,27,13,14,0.481,8,6,10,3,195.64,206.48000000000002,201.06
2016-12-17,1610612737,1610612766,2016,99.0,107.0,206.0,96.35,95.7,99.45,97.7,26,13,13,0.5,27,14,13,0.519,7,6,8,6,202.68,200.74,201.71
2016-12-17,1610612739,1610612747,2016,119.0,108.0,227.0,101.9,101.55,107.3,114.65,24,18,6,0.75,29,11,18,0.379,12,6,6,5,208.1,212.7,210.39999999999998
2016-12-17,1610612750,1610612745,2016,109.0,111.0,220.0,110.05,111.2,112.7,109.85,25,7,18,0.28,27,20,7,0.741,3,4,10,10,210.36,216.51999999999998,213.44
2016-12-17,1610612743,1610612752,2016,127.0,114.0,241.0,109.2,110.3,101.2,97.2,26,10,16,0.385,26,14,12,0.5379999999999999,4,6,9,5,212.8,205.42000000000002,209.11
2016-12-17,1610612744,1610612757,2016,135.0,90.0,225.0,107.5,105.85,104.75,105.45,27,23,4,0.852,28,13,15,0.464,10,13,8,5,217.3,217.32,217.31
2016-12-16,1610612764,1610612765,2016,122.0,108.0,230.0,94.7,91.35,100.85,105.95,24,10,14,0.417,27,14,13,0.519,8,2,8,6,210.66,195.14,202.89999999999998
2016-12-16,1610612753,1610612751,2016,118.0,111.0,229.0,96.55,103.5,96.7,98.4,27,11,16,0.407,24,7,17,0.292,4,7,6,1,204.44,216.5,210.47
2016-12-16,1610612738,1610612766,2016,96.0,88.0,184.0,99.65,105.5,99.45,97.7,25,13,12,0.52,26,14,12,0.5379999999999999,5,8,8,6,205.74,201.36,203.55
2016-12-16,1610612761,1610612737,2016,121.0,125.0,246.0,100.6,99.2,96.35,95.7,25,18,7,0.72,25,12,13,0.48,10,8,7,5,204.68,201.8,203.24
2016-12-16,1610612741,1610612749,2016,69.0,95.0,164.0,94.0,91.0,99.8,108.15,25,13,12,0.52,24,12,12,0.5,7,6,9,3,204.28,203.06,203.67000000000002
2016-12-16,1610612763,1610612758,2016,92.0,96.0,188.0,98.25,97.5,97.75,101.5,27,18,9,0.667,25,9,16,0.36,11,7,5,4,197.84,210.62,204.23000000000002
2016-12-16,1610612745,1610612740,2016,122.0,100.0,222.0,112.7,109.85,100.45,104.8,26,19,7,0.731,27,9,18,0.333,9,10,6,3,216.64,210.62,213.63
2016-12-16,1610612755,1610612747,2016,89.0,100.0,189.0,97.85,106.0,107.3,114.65,25,6,19,0.24,28,10,18,0.357,4,2,6,4,206.8,213.74,210.27
2016-12-16,1610612748,1610612746,2016,98.0,102.0,200.0,97.25,95.5,109.85,106.5,26,9,17,0.346,26,19,7,0.731,4,5,9,10,196.57999999999998,204.68,200.63
2016-12-16,1610612762,1610612742,2016,103.0,100.0,203.0,95.55,106.55,104.45,102.7,26,16,10,0.615,25,6,19,0.24,9,7,5,1,193.22,197.12,195.17000000000002
2016-12-15,1610612749,1610612741,2016,108.0,97.0,205.0,99.8,108.15,94.0,91.0,23,11,12,0.478,24,13,11,0.542,8,3,7,6,202.60000000000002,204.5,203.55
2016-12-15,1610612740,1610612754,2016,102.0,95.0,197.0,100.45,104.8,92.05,92.25,26,8,18,0.308,26,13,13,0.5,5,3,10,3,210.96,207.14,209.05
2016-12-15,1610612743,1610612757,2016,132.0,120.0,252.0,109.2,110.3,104.75,105.45,25,9,16,0.36,27,13,14,0.481,3,6,8,5,211.74,216.48000000000002,214.11
2016-12-15,1610612756,1610612759,2016,92.0,107.0,199.0,106.25,103.85,107.75,96.55,25,8,17,0.32,25,20,5,0.8,4,4,7,13,214.4,198.2,206.3
2016-12-15,1610612744,1610612752,2016,103.0,90.0,193.0,107.5,105.85,101.2,97.2,26,22,4,0.846,25,14,11,0.56,9,13,9,5,217.92000000000002,206.06,211.99
2016-12-14,1610612755,1610612761,2016,114.0,123.0,237.0,97.85,106.0,100.6,99.2,24,6,18,0.25,24,17,7,0.708,4,2,10,7,206.22000000000003,203.57999999999998,204.9
2016-12-14,1610612764,1610612766,2016,109.0,106.0,215.0,94.7,91.35,99.45,97.7,23,9,14,0.391,25,14,11,0.56,7,2,8,6,210.33999999999997,200.76,205.54999999999998
2016-12-14,1610612753,1610612746,2016,108.0,113.0,221.0,96.55,103.5,109.85,106.5,26,11,15,0.423,25,18,7,0.72,4,7,9,9,203.74,204.54000000000002,204.14000000000001
2016-12-14,1610612748,1610612754,2016,95.0,89.0,184.0,97.25,95.5,92.05,92.25,25,8,17,0.32,25,13,12,0.52,3,5,10,3,196.98000000000002,207.04000000000002,202.01000000000002
2016-12-14,1610612751,1610612747,2016,107.0,97.0,204.0,96.7,98.4,107.3,114.65,23,6,17,0.261,27,10,17,0.37,5,1,6,4,216.56,214.28,215.42000000000002
2016-12-14,1610612763,1610612739,2016,93.0,85.0,178.0,98.25,97.5,101.9,101.55,26,17,9,0.654,23,18,5,0.7829999999999999,10,7,12,6,198.57999999999998,208.32,203.45
2016-12-14,1610612745,1610612758,2016,132.0,98.0,230.0,112.7,109.85,97.75,101.5,25,18,7,0.72,24,9,15,0.375,8,10,5,4,216.26,210.1,213.18
2016-12-14,1610612742,1610612765,2016,85.0,95.0,180.0,104.45,102.7,100.85,105.95,24,6,18,0.25,26,13,13,0.5,5,1,8,5,197.48000000000002,196.26,196.87
2016-12-14,1610612762,1610612760,2016,109.0,89.0,198.0,95.55,106.55,101.8,103.4,25,15,10,0.6,25,15,10,0.6,8,7,10,5,193.4,211.88,202.64
2016-12-14,1610612759,1610612738,2016,108.0,101.0,209.0,107.75,96.55,99.65,105.5,24,19,5,0.792,24,13,11,0.542,6,13,5,8,197.34,206.06,201.7
2016-12-13,1610612739,1610612763,2016,103.0,86.0,189.0,101.9,101.55,98.25,97.5,22,17,5,0.773,25,17,8,0.68,11,6,10,7,208.48,199.01999999999998,203.75
2016-12-13,1610612737,1610612753,2016,120.0,131.0,251.0,96.35,95.7,96.55,103.5,24,12,12,0.5,25,10,15,0.4,7,5,4,6,201.16,202.84,202.0
2016-12-13,1610612741,1610612750,2016,94.0,99.0,193.0,94.0,91.0,110.05,111.2,23,13,10,0.565,24,6,18,0.25,7,6,3,3,204.44,210.4,207.42000000000002
2016-12-13,1610612740,1610612744,2016,109.0,113.0,222.0,100.45,104.8,107.5,105.85,25,8,17,0.32,25,21,4,0.84,5,3,9,12,211.10000000000002,218.62,214.86
2016-12-13,1610612756,1610612752,2016,113.0,111.0,224.0,106.25,103.85,101.2,97.2,24,7,17,0.292,24,14,10,0.583,3,4,9,5,214.5,205.66,210.07999999999998
2016-12-13,1610612757,1610612760,2016,114.0,95.0,209.0,104.75,105.45,101.8,103.4,26,12,14,0.462,24,15,9,0.625,7,5,10,5,216.56,211.1,213.82999999999998
2016-12-12,1610612754,1610612766,2016,110.0,94.0,204.0,92.05,92.25,99.45,97.7,24,12,12,0.5,24,14,10,0.583,9,3,8,6,206.48000000000002,200.8,203.64000000000001
2016-12-12,1610612761,1610612749,2016,122.0,100.0,222.0,100.6,99.2,99.8,108.15,23,16,7,0.696,22,11,11,0.5,9,7,8,3,202.84,201.88,202.36
2016-12-12,1610612748,1610612764,2016,112.0,101.0,213.0,97.25,95.5,94.7,91.35,24,7,17,0.292,22,9,13,0.409,2,5,7,2,196.64,210.57999999999998,203.60999999999999
2016-12-12,1610612745,1610612751,2016,122.0,118.0,240.0,112.7,109.85,96.7,98.4,24,17,7,0.708,22,6,16,0.273,7,10,5,1,215.36,216.76,216.06
2016-12-12,1610612742,1610612743,2016,112.0,92.0,204.0,104.45,102.7,109.2,110.3,23,5,18,0.217,24,9,15,0.375,4,1,3,6,197.38,212.07999999999998,204.73
2016-12-12,1610612746,1610612757,2016,121.0,120.0,241.0,109.85,106.5,104.75,105.45,24,17,7,0.708,25,12,13,0.48,8,9,7,5,203.51999999999998,216.18,209.85
2016-12-12,1610612758,1610612747,2016,116.0,92.0,208.0,97.75,101.5,107.3,114.65,23,8,15,0.348,26,10,16,0.385,4,4,6,4,210.42000000000002,213.64,212.03
2016-12-11,1610612765,1610612755,2016,79.0,97.0,176.0,100.85,105.95,97.85,106.0,25,13,12,0.52,23,5,18,0.217,8,5,4,1,197.1,207.34,202.22
2016-12-11,1610612760,1610612738,2016,99.0,96.0,195.0,101.8,103.4,99.65,105.5,23,14,9,0.609,23,13,10,0.565,9,5,5,8,210.57999999999998,206.24,208.41
2016-12-11,1610612750,1610612744,2016,108.0,116.0,224.0,110.05,111.2,107.5,105.85,23,6,17,0.261,24,20,4,0.833,3,3,9,11,209.96,218.7,214.32999999999998
2016-12-11,1610612756,1610612740,2016,119.0,120.0,239.0,106.25,103.85,100.45,104.8,23,7,16,0.304,24,7,17,0.292,3,4,5,2,214.04000000000002,211.02,212.53000000000003
2016-12-11,1610612747,1610612752,2016,112.0,118.0,230.0,107.3,114.65,101.2,97.2,25,10,15,0.4,23,13,10,0.565,6,4,9,4,212.82,205.24,209.03
2016-12-10,1610612764,1610612749,2016,110.0,105.0,215.0,94.7,91.35,99.8,108.15,21,8,13,0.381,21,11,10,0.524,6,2,8,3,210.76,201.88,206.32
2016-12-10,1610612753,1610612743,2016,113.0,121.0,234.0,96.55,103.5,109.2,110.3,24,10,14,0.417,23,8,15,0.348,4,6,3,5,201.98,211.7,206.83999999999997
2016-12-10,1610612754,1610612757,2016,118.0,111.0,229.0,92.05,92.25,104.75,105.45,23,11,12,0.478,24,12,12,0.5,8,3,7,5,205.22,216.54000000000002,210.88
2016-12-10,1610612739,1610612766,2016,116.0,105.0,221.0,101.9,101.55,99.45,97.7,21,16,5,0.762,23,14,9,0.609,10,6,8,6,208.0,200.72,204.36
2016-12-10,1610612741,1610612748,2016,105.0,100.0,205.0,94.0,91.0,97.25,95.5,22,12,10,0.545,23,7,16,0.304,6,6,2,5,204.5,196.38,200.44
2016-12-10,1610612763,1610612744,2016,110.0,89.0,199.0,98.25,97.5,107.5,105.85,24,16,8,0.667,23,20,3,0.87,9,7,9,11,199.48000000000002,219.01999999999998,209.25
2016-12-10,1610612745,1610612742,2016,109.0,87.0,196.0,112.7,109.85,104.45,102.7,23,16,7,0.696,22,5,17,0.227,6,10,4,1,215.39999999999998,198.42000000000002,206.91
2016-12-10,1610612759,1610612751,2016,130.0,101.0,231.0,107.75,96.55,96.7,98.4,23,18,5,0.7829999999999999,21,6,15,0.286,5,13,5,1,197.28,216.96,207.12
2016-12-10,1610612762,1610612758,2016,104.0,84.0,188.0,95.55,106.55,97.75,101.5,24,14,10,0.583,22,8,14,0.364,7,7,4,4,193.14,211.2,202.17
2016-12-10,1610612746,1610612740,2016,133.0,105.0,238.0,109.85,106.5,100.45,104.8,23,16,7,0.696,23,7,16,0.304,7,9,5,2,202.84,210.16000000000003,206.5
2016-12-09,1610612766,1610612753,2016,109.0,88.0,197.0,99.45,97.7,96.55,103.5,22,13,9,0.591,23,10,13,0.435,7,6,4,6,200.9,202.14,201.51999999999998
2016-12-09,1610612739,1610612748,2016,114.0,84.0,198.0,101.9,101.55,97.25,95.5,20,15,5,0.75,22,7,15,0.318,9,6,2,5,208.18,196.84,202.51
2016-12-09,1610612738,1610612761,2016,94.0,101.0,195.0,99.65,105.5,100.6,99.2,22,13,9,0.591,22,15,7,0.682,5,8,9,6,206.52,202.57999999999998,204.55
2016-12-09,1610612749,1610612737,2016,110.0,114.0,224.0,99.8,108.15,96.35,95.7,20,11,9,0.55,23,11,12,0.478,8,3,7,4,201.32,200.72,201.01999999999998
2016-12-09,1610612760,1610612745,2016,99.0,102.0,201.0,101.8,103.4,112.7,109.85,22,14,8,0.636,22,15,7,0.682,9,5,6,9,210.12,215.74,212.93
2016-12-09,1610612750,1610612765,2016,90.0,117.0,207.0,110.05,111.2,100.85,105.95,22,6,16,0.273,24,12,12,0.5,3,3,8,4,210.74,197.38,204.06
2016-12-09,1610612742,1610612754,2016,111.0,103.0,214.0,104.45,102.7,92.05,92.25,21,4,17,0.19,22,11,11,0.5,3,1,8,3,198.24,205.28,201.76
2016-12-09,1610612747,1610612756,2016,115.0,119.0,234.0,107.3,114.65,106.25,103.85,24,10,14,0.417,22,6,16,0.273,6,4,3,3,212.56,214.14,213.35
2016-12-09,1610612758,1610612752,2016,100.0,103.0,203.0,97.75,101.5,101.2,97.2,21,8,13,0.381,22,12,10,0.545,4,4,9,3,211.14,205.44,208.29
2016-12-08,1610612761,1610612750,2016,124.0,110.0,234.0,100.6,99.2,110.05,111.2,21,14,7,0.667,21,6,15,0.286,8,6,3,3,201.7,210.28,205.99
2016-12-08,1610612764,1610612743,2016,92.0,85.0,177.0,94.7,91.35,109.2,110.3,20,7,13,0.35,22,8,14,0.364,5,2,3,5,211.46,212.04000000000002,211.75
2016-12-08,1610612763,1610612757,2016,88.0,86.0,174.0,98.25,97.5,104.75,105.45,23,15,8,0.652,23,12,11,0.522,8,7,7,5,200.7,216.86,208.78
2016-12-08,1610612740,1610612755,2016,88.0,99.0,187.0,100.45,104.8,97.85,106.0,22,7,15,0.318,22,4,18,0.182,5,2,4,0,210.96,208.3,209.63
2016-12-08,1610612762,1610612744,2016,99.0,106.0,205.0,95.55,106.55,107.5,105.85,23,14,9,0.609,22,19,3,0.8640000000000001,7,7,9,10,192.92000000000002,218.78,205.85000000000002
2016-12-08,1610612741,1610612759,2016,95.0,91.0,186.0,94.0,91.0,107.75,96.55,21,11,10,0.524,22,18,4,0.818,5,6,5,13,204.74,197.04000000000002,200.89000000000001
2016-12-07,1610612766,1610612765,2016,87.0,77.0,164.0,99.45,97.7,100.85,105.95,21,12,9,0.5710000000000001,23,12,11,0.522,6,6,8,4,201.68,198.06,199.87
2016-12-07,1610612753,1610612738,2016,87.0,117.0,204.0,96.55,103.5,99.65,105.5,22,10,12,0.455,21,12,9,0.5710000000000001,4,6,5,7,202.98,206.46,204.72
2016-12-07,1610612751,1610612743,2016,116.0,111.0,227.0,96.7,98.4,109.2,110.3,20,5,15,0.25,21,8,13,0.381,4,1,3,5,216.4,211.78,214.09
2016-12-07,1610612737,1610612748,2016,103.0,95.0,198.0,96.35,95.7,97.25,95.5,22,10,12,0.455,21,7,14,0.333,6,4,2,5,200.88,196.94,198.91
2016-12-07,1610612749,1610612757,2016,115.0,107.0,222.0,99.8,108.15,104.75,105.45,19,10,9,0.526,22,12,10,0.545,7,3,7,5,200.77999999999997,217.45999999999998,209.11999999999998
2016-12-07,1610612745,1610612747,2016,134.0,95.0,229.0,112.7,109.85,107.3,114.65,21,14,7,0.667,23,10,13,0.435,5,9,6,4,214.66,212.14,213.39999999999998
2016-12-07,1610612752,1610612739,2016,94.0,126.0,220.0,101.2,97.2,101.9,101.55,21,12,9,0.5710000000000001,19,14,5,0.737,9,3,9,5,204.62,208.14,206.38
2016-12-07,1610612742,1610612758,2016,89.0,120.0,209.0,104.45,102.7,97.75,101.5,20,4,16,0.2,20,7,13,0.35,3,1,4,3,198.64,210.92000000000002,204.78
2016-12-07,1610612756,1610612754,2016,94.0,109.0,203.0,106.25,103.85,92.05,92.25,21,6,15,0.286,21,10,11,0.476,3,3,8,2,214.39999999999998,205.2,209.79999999999998
2016-12-07,1610612746,1610612744,2016,98.0,115.0,213.0,109.85,106.5,107.5,105.85,22,16,6,0.727,21,18,3,0.857,7,9,9,9,202.48000000000002,218.07999999999998,210.28
2016-12-06,1610612764,1610612753,2016,116.0,124.0,240.0,94.7,91.35,96.55,103.5,19,7,12,0.368,21,9,12,0.429,5,2,4,5,210.62,202.32,206.47
2016-12-06,1610612748,1610612752,2016,103.0,114.0,217.0,97.25,95.5,101.2,97.2,20,7,13,0.35,20,11,9,0.55,2,5,9,2,196.78,204.24,200.51
2016-12-06,1610612765,1610612741,2016,102.0,91.0,193.0,100.85,105.95,94.0,91.0,22,11,11,0.5,20,11,9,0.55,7,4,5,6,198.66000000000003,205.07999999999998,201.87
2016-12-06,1610612763,1610612755,2016,96.0,91.0,187.0,98.25,97.5,97.85,106.0,22,14,8,0.636,21,4,17,0.19,7,7,4,0,201.14,208.56,204.85
2016-12-06,1610612750,1610612759,2016,91.0,105.0,196.0,110.05,111.2,107.75,96.55,20,6,14,0.3,21,17,4,0.81,3,3,5,12,210.32,196.88,203.6
2016-12-06,1610612762,1610612756,2016,112.0,105.0,217.0,95.55,106.55,106.25,103.85,22,13,9,0.591,20,6,14,0.3,6,7,3,3,192.06,214.33999999999997,203.2
2016-12-05,1610612755,1610612743,2016,98.0,106.0,204.0,97.85,106.0,109.2,110.3,20,4,16,0.2,20,7,13,0.35,4,0,3,4,208.33999999999997,212.22,210.27999999999997
2016-12-05,1610612761,1610612739,2016,112.0,116.0,228.0,100.6,99.2,101.9,101.55,20,14,6,0.7,18,13,5,0.722,8,6,9,4,201.54,207.57999999999998,204.56
